,GS,GS,GS,GS,GS,MS,MS,MS,MS,MS,SPY,SPY,SPY,SPY,SPY,WFC,WFC,WFC,WFC,WFC
,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
2020-08-20 00:00:00-04:00,200.76,203.28,200.34,201.88,3161220,50.73,51.07,50.495,50.8,9094243,335.36,338.8,335.22,338.25,71552086,23.74,23.94,23.6,23.755,66643385
2020-08-21 00:00:00-04:00,200.11,203.35,199.82,202.46,3253524,50.59,51.42,50.5,51.12,11454718,337.92,339.72,337.55,339.44,85164214,23.64,23.91,23.52,23.635,49520256
2020-08-24 00:00:00-04:00,203.11,207.43,201.32,207.34,5374997,51.31,52.47,51.16,52.37,13627270,342.12,343.0,339.4504,342.94,79073131,23.8,24.51,23.61,24.505,70577718
2020-08-25 00:00:00-04:00,209.99,210.49,205.17,205.95,4914233,52.81,52.89,51.85,52.04,13604128,343.53,344.21,342.27,344.0999,64468899,24.74,24.89,24.3,24.61,64707268
2020-08-26 00:00:00-04:00,205.89,207.28,205.03,207.21,3752932,51.99,52.105,51.61,51.71,9993686,344.76,347.86,344.17,347.56,87596268,24.51,24.58,24.04,24.04,53229014
2020-08-27 00:00:00-04:00,206.68,213.0,206.41,210.09,6842795,51.76,52.865,51.68,52.61,15078666,348.51,349.9,346.53,348.29,103934256,23.99,24.78,23.97,24.59,69676534
2020-08-28 00:00:00-04:00,211.89,212.0,207.09,207.63,5192268,53.0,53.0,52.45,52.88,15013715,349.44,350.72,348.15,350.54,84439190,24.75,24.77,24.3453,24.68,48781839
2020-08-31 00:00:00-04:00,205.5,206.41,203.63,204.62,5412970,52.89,52.89,52.25,52.25,10378339,350.35,351.3,349.09,349.34,103053041,24.49,24.5118,24.09,24.13,49109597
2020-09-01 00:00:00-04:00,203.6,206.71,203.01,205.51,4416258,51.92,52.815,51.69,52.6,9955662,350.21,352.69,349.24,352.56,92440865,24.02,24.335,23.74,24.05,56557476
2020-09-02 00:00:00-04:00,205.79,210.93,205.37,210.02,5708404,52.61,53.47,52.465,53.22,12995711,354.67,358.75,353.43,357.68,125347727,24.01,24.66,23.93,24.56,76385698
2020-09-03 00:00:00-04:00,211.75,215.23,205.83,207.51,6146236,53.6,54.38,52.2,52.75,19966803,355.87,356.38,342.59,345.41,254965602,24.8,25.36,24.3,24.51,80295575
2020-09-04 00:00:00-04:00,210.89,213.35,205.32,210.97,6547478,53.44,53.76,51.755,52.69,17443318,346.13,347.83,334.87,342.6,238539213,25.0,25.19,24.25,24.78,87288520
2020-09-08 00:00:00-04:00,209.51,209.96,201.27,202.44,7899995,52.29,52.29,50.09,50.19,19779513,336.71,342.64,332.88,333.26,196953429,24.28,24.55,23.735,23.96,87995287
2020-09-09 00:00:00-04:00,204.19,204.83,202.03,202.45,5843725,50.59,51.63,50.43,51.06,15093933,337.55,342.46,336.61,339.76,156548054,24.01,24.07,23.7,23.85,89136377
2020-09-10 00:00:00-04:00,204.9,205.04,199.55,199.97,3811399,51.5348,51.59,50.17,50.3,12505065,342.15,342.53,332.85,333.92,148070421,24.515,24.59,23.86,23.95,82042024
2020-09-11 00:00:00-04:00,200.24,201.91,198.95,200.9,4265243,50.36,50.945,50.055,50.34,15060106,335.82,336.97,331.0,334.08,140223556,23.92,24.32,23.71,24.26,63869506
2020-09-14 00:00:00-04:00,203.3,203.3,200.67,201.35,4760135,50.96,51.565,50.3,51.14,15846558,337.49,340.38,334.2208,338.42,110083883,24.38,24.97,24.23,24.8026,92197465
2020-09-15 00:00:00-04:00,202.2776,202.585,197.98,198.0,2923776,51.16,51.335,50.27,50.38,6695529,341.12,342.02,338.4683,340.15,43908367,24.96,25.04,24.56,24.89,37375192
2020-09-16 00:00:00-04:00,198.54,203.8,198.07,200.69,3103397,50.48,51.91,50.31,51.17,7107752,341.51,343.06,338.52,338.81,70521698,24.87,26.0,24.75,25.7,40714381
2020-09-17 00:00:00-04:00,198.21,199.89,194.51,194.9,2958341,50.39,50.925,49.98,50.25,5288413,333.56,337.6996,332.991,335.86,80778657,25.23,25.41,24.9,25.12,39674517
2020-09-18 00:00:00-04:00,195.01,196.65,192.3848,194.79,4368010,50.37,50.94,50.05,50.08,8097816,335.37,335.49,327.97,330.69,88780313,24.94,25.4,24.9,25.1,48066913
2020-09-21 00:00:00-04:00,189.9,194.17,187.47,194.09,3446945,48.86,49.0899,47.51,48.365,11307618,325.7,327.09,321.73,327.0,86591719,24.45,24.521,23.72,24.03,44570283
2020-09-22 00:00:00-04:00,193.94,196.14,188.43,191.62,2853763,48.24,48.59,46.925,47.62,9962039,328.57,330.9,325.86,330.33,55495234,23.98,24.36,23.53,23.655,34034742
2020-09-23 00:00:00-04:00,192.0,192.915,185.865,186.15,2406578,47.86,48.235,46.39,46.42,5983691,330.9,331.2,322.1,322.66,78352297,23.77,24.13,22.83,22.84,34208503
2020-09-24 00:00:00-04:00,188.98,197.4594,187.05,195.11,4642483,46.54,47.42,45.86,46.61,7293949,321.22,326.797,319.8,323.52,69365554,22.96,23.72,22.555,23.32,32689097
2020-09-25 00:00:00-04:00,192.45,195.39,189.6085,194.99,2418304,46.28,47.325,45.915,47.04,8041141,322.58,329.58,321.64,328.69,59224994,23.12,23.71,23.01,23.65,23967104
2020-09-28 00:00:00-04:00,197.78,201.865,197.15,199.28,2673274,47.89,49.14,47.805,48.41,8038627,333.22,334.96,332.15,334.2,55126711,23.99,24.27,23.76,23.83,38634454
2020-09-29 00:00:00-04:00,198.16,198.77,195.43,196.76,3491958,48.07,48.26,47.19,47.24,21141379,333.97,334.77,331.6209,332.39,40442428,23.72,23.72,23.07,23.23,68914893
2020-09-30 00:00:00-04:00,198.68,203.08,198.36,200.94,5179029,47.67,48.99,47.54,48.34,26047607,333.09,338.29,332.88,334.89,78401575,23.36,23.87,23.25,23.49,69897692
2020-10-01 00:00:00-04:00,201.53,203.13,197.8738,198.61,3945960,48.75,49.07,46.9,47.27,41636963,337.69,338.74,335.01,337.03,77057063,23.57,23.81,23.16,23.56,71607537
2020-10-02 00:00:00-04:00,195.34,200.6999,195.29,199.9,3799481,46.49,48.34,46.42,47.98,23401970,331.7,337.0126,331.19,333.87,72797429,23.15,24.09,23.08,23.99,47135682
2020-10-05 00:00:00-04:00,201.93,202.84,199.59,201.92,4430504,48.43,48.89,47.78,48.59,21898616,336.06,339.96,336.01,339.73,38540997,24.22,24.6,24.22,24.45,40155369
2020-10-06 00:00:00-04:00,204.25,206.09,199.93,201.09,4715042,49.2,49.41,47.47,47.73,31643925,339.92,342.17,334.38,334.94,74231873,24.68,25.0,24.0402,24.17,54085673
2020-10-07 00:00:00-04:00,203.9,205.0,201.17,203.59,3875967,48.38,49.17,48.24,48.72,17844142,338.12,341.63,338.09,340.73,40579189,24.42,24.93,24.39,24.79,55756833
2020-10-08 00:00:00-04:00,205.15,208.16,204.11,207.94,3955081,47.98,49.49,47.26,48.99,37592388,342.85,343.85,341.86,343.73,35858727,24.88,25.325,24.67,25.3,49300510
2020-10-09 00:00:00-04:00,208.76,209.81,206.07,207.54,3681163,49.44,49.73,48.73,48.825,19747576,345.56,347.35,344.89,346.84,45969566,25.39,25.51,25.01,25.3,50886589
2020-10-12 00:00:00-04:00,207.41,214.89,207.41,214.13,6304899,49.27,51.01,49.03,50.7425,30966187,349.59,354.02,349.06,352.43,61163344,25.2,25.74,25.15,25.67,45849159
2020-10-13 00:00:00-04:00,214.01,214.11,209.18,210.8,5750084,51.04,51.24,49.985,50.44,27670510,352.28,352.4651,349.09,350.15,62272512,25.42,25.5,24.7,24.7,51742951
2020-10-14 00:00:00-04:00,213.88,214.45,210.27,211.09,12978760,50.91,51.39,50.38,50.66,37995507,350.75,351.93,347.14,347.97,47281475,24.27,24.43,23.23,23.255,143609428
2020-10-15 00:00:00-04:00,209.58,210.73,206.9,208.62,7503827,49.93,51.87,49.92,51.32,37589712,343.71,348.02,343.13,347.51,50665477,23.06,23.09,22.75,22.945,111493974
2020-10-16 00:00:00-04:00,208.32,209.995,205.81,206.18,5804414,51.53,52.27,51.43,51.85,28946624,348.96,350.75,347.1,347.25,62467863,23.01,23.23,22.61,22.85,80850005
2020-10-19 00:00:00-04:00,207.39,207.91,204.59,205.69,4454924,52.19,52.19,50.785,50.95,18198900,348.62,349.33,341.04,342.02,51690440,22.89,22.905,22.51,22.53,57466460
2020-10-20 00:00:00-04:00,206.7,211.38,206.465,208.03,5243168,51.56,52.265,51.37,51.47,17880615,343.46,346.88,342.64,343.34,48206853,22.73,23.13,22.69,22.81,62345635
2020-10-21 00:00:00-04:00,207.39,207.95,202.01,202.84,4759329,51.49,51.81,50.26,50.37,20446876,343.33,345.67,342.4,342.69,46745662,22.82,22.95,22.6,22.69,49855954
2020-10-22 00:00:00-04:00,203.2,206.365,202.2,205.52,3728960,50.42,51.98,50.12,51.76,20813812,342.96,345.24,340.65,344.63,45094573,22.66,23.32,22.61,23.25,55127884
2020-10-23 00:00:00-04:00,206.76,208.21,204.02,205.08,3595876,52.25,52.61,51.54,51.88,20041223,345.93,345.99,343.13,345.76,38718140,23.58,23.59,23.125,23.285,44180499
2020-10-26 00:00:00-04:00,202.49,202.81,198.51,201.29,5335557,51.15,51.28,49.8,50.32,21719537,342.13,342.98,335.62,339.415,79491839,22.97,23.02,22.6,22.695,58746561
2020-10-27 00:00:00-04:00,200.0,200.59,195.44,195.76,6053427,50.25,50.28,48.58,48.6,19520593,339.76,340.12,337.99,338.25,50634843,22.61,22.61,21.815,21.825,87088806
2020-10-28 00:00:00-04:00,191.09,193.365,188.94,189.8529,6588018,47.56,48.11,47.19,47.59,23095880,332.1,338.2483,326.13,326.67,107939571,21.23,21.48,20.8,21.19,92782239
2020-10-29 00:00:00-04:00,189.8,192.35,186.9,190.0,6184640,47.05,48.43,46.55,48.12,17168537,326.91,333.395,325.09,329.99,74362731,21.05,21.38,20.76,21.14,84100865
2020-10-30 00:00:00-04:00,189.51,190.4,185.52,189.12,6065061,47.96,48.26,47.01,48.15,19960680,328.28,329.69,322.6,326.53,93413096,21.1,21.46,20.84,21.45,55098549
2020-11-02 00:00:00-05:00,192.0,192.7,188.23,190.24,3766353,48.875,49.84,48.44,49.39,26188187,330.2,332.36,327.24,330.21,69167640,21.7,21.98,21.19,21.91,82214707
2020-11-03 00:00:00-05:00,193.94,199.0,193.22,197.69,8091608,50.41,51.455,50.41,51.17,23566947,333.69,338.25,330.2935,335.97,74330624,22.31,22.5,21.99,22.08,71011449
2020-11-04 00:00:00-05:00,196.25,200.82,194.9,197.91,6348448,50.53,52.32,50.51,51.44,28092753,340.86,347.94,339.59,343.495,101560371,21.75,22.56,21.17,21.88,82621155
2020-11-05 00:00:00-05:00,199.65,204.12,199.06,202.96,4880911,52.0,52.775,51.58,52.18,14106172,349.25,352.19,348.86,350.21,67420157,21.89,22.5699,21.86,22.33,67714959
2020-11-06 00:00:00-05:00,204.34,204.39,200.42,201.26,4092137,52.58,52.62,51.5118,51.7,9929706,349.93,351.51,347.65,350.19,58137413,22.5,22.57,21.84,21.92,48937897
2020-11-09 00:00:00-05:00,214.49,218.0,209.37,214.98,12208664,55.405,56.91,55.055,56.045,44152935,363.97,364.38,354.06,354.54,140613847,24.03,24.8671,23.3,24.23,182042500
2020-11-10 00:00:00-05:00,215.25,218.38,211.18,217.47,7172593,56.59,56.82,54.895,55.75,26660742,353.49,355.18,350.51,354.07,69143380,24.36,24.37,23.8645,24.18,87341337
2020-11-11 00:00:00-05:00,218.64,219.92,215.03,218.18,4389329,55.94,56.67,55.39,56.35,16084635,356.4,357.56,355.06,356.62,45627772,24.23,24.54,24.005,24.19,67650130
2020-11-12 00:00:00-05:00,215.22,216.86,212.4,214.53,4270867,55.5,55.925,54.99,55.545,16138411,355.58,356.7182,351.26,353.28,57393573,23.91,24.145,23.56,23.81,61140215
2020-11-13 00:00:00-05:00,215.85,220.96,215.41,219.27,3932972,55.96,56.92,55.905,56.89,11267205,355.27,357.81,354.71,357.33,34319763,23.91,24.11,23.73,24.02,44376934
2020-11-16 00:00:00-05:00,223.53,224.6,220.03,222.37,5266464,57.76,58.09,57.03,57.23,13951006,360.98,362.49,359.59,362.43,55926517,24.99,25.03,24.39,24.92,66365997
2020-11-17 00:00:00-05:00,220.02,224.85,218.33,224.72,4852767,57.51,58.885,57.2,58.81,17467731,359.97,361.92,358.34,360.64,54021793,24.53,25.15,24.52,25.05,54520991
2020-11-18 00:00:00-05:00,225.0,227.72,223.51,224.3,4853143,59.0,60.13,58.77,58.8,20264623,360.91,361.5,356.24,356.29,57605438,25.15,25.95,25.06,25.075,80555853
2020-11-19 00:00:00-05:00,224.3,224.94,222.11,224.57,2697274,58.56,58.69,57.86,58.62,12622283,355.61,358.18,354.15,357.76,47610697,25.19,26.22,24.971,26.17,81322638
2020-11-20 00:00:00-05:00,223.0,224.81,222.63,223.22,3113567,58.36,58.74,57.505,57.82,13575918,357.5,357.72,355.25,355.34,47947194,26.04,26.23,25.46,25.49,71750773
2020-11-23 00:00:00-05:00,226.06,230.0,225.73,228.83,5866526,58.67,60.765,58.6125,60.26,21419202,357.28,358.79,354.865,357.47,49938331,25.95,26.44,25.87,26.3,67857811
2020-11-24 00:00:00-05:00,231.1,238.116,230.63,237.87,6272636,61.14,63.66,60.635,63.59,40543116,360.21,363.805,359.29,363.19,49862168,27.46,28.73,27.3403,28.6,144207770
2020-11-25 00:00:00-05:00,235.0,237.45,232.43,236.74,3411257,63.0,63.77,62.25,63.49,19811507,363.13,363.16,361.48,362.65,35309156,28.33,28.69,28.0,28.58,73410159
2020-11-27 00:00:00-05:00,237.0,237.3,233.785,235.59,1920802,63.48,63.96,63.065,63.89,9087030,363.84,364.18,362.58,363.65,46840189,28.59,28.63,28.18,28.46,38888476
2020-11-30 00:00:00-05:00,232.05,235.0,230.36,230.58,2111945,63.575,63.83,61.59,61.83,11620930,362.83,363.12,359.17,362.0,67154075,28.43,28.56,27.28,27.41,39050325
2020-12-01 00:00:00-05:00,231.96,234.8704,231.35,232.09,1875447,63.12,63.8,62.77,63.28,13880794,365.57,367.68,364.93,365.97,64527332,28.15,28.68,28.04,28.05,38495999
2020-12-02 00:00:00-05:00,232.08,238.13,231.5822,237.75,1783965,63.07,64.26,62.89,64.03,8767581,364.82,366.96,364.2,366.7599,37323404,27.99,28.99,27.845,28.85,32383096
2020-12-03 00:00:00-05:00,237.29,238.85,234.64,235.62,1701862,64.06,64.62,63.82,64.07,9218881,366.68,368.19,365.5,366.6698,52905586,28.94,29.49,28.79,29.15,36791587
2020-12-04 00:00:00-05:00,237.7,239.75,236.95,239.55,2115250,64.51,65.19,64.28,65.01,8776945,367.32,369.85,367.22,369.83,40264568,29.5,29.97,29.34,29.55,38473453
2020-12-07 00:00:00-05:00,238.54,239.85,235.45,238.49,1358122,64.54,65.18,63.88,64.25,9032118,369.02,369.62,367.72,369.12,40456544,29.42,29.6286,29.07,29.34,27426149
2020-12-08 00:00:00-05:00,237.01,239.19,236.58,238.85,1066235,63.47,64.38,63.41,63.91,5435080,367.72,370.78,367.67,370.1599,32702217,29.03,29.3,28.4,28.94,27575361
2020-12-09 00:00:00-05:00,240.0,245.36,239.53,242.62,3228510,64.7,65.425,64.1,64.37,9048245,370.88,371.05,365.95,366.89,60700254,29.24,29.24,28.61,29.04,31413936
2020-12-10 00:00:00-05:00,240.0,245.1799,239.5138,244.4,1971872,63.6,64.55,63.33,64.44,6797067,365.37,367.86,364.43,366.72,47851654,28.72,29.56,28.54,29.49,28928061
2020-12-11 00:00:00-05:00,240.81,241.2,237.1,240.0,1785672,63.4,63.72,62.7,63.33,7703546,364.9,366.7402,363.26,366.28,47917103,29.02,29.39,28.67,29.075,26032560
2020-12-14 00:00:00-05:00,243.28,243.5,237.39,237.51,1558016,64.25,64.3,61.86,61.88,8197344,368.64,369.8,364.47,364.61,54732478,29.54,29.775,28.5131,28.64,25455376
2020-12-15 00:00:00-05:00,239.5,243.61,237.19,242.43,1987288,62.49,64.03,62.16,63.96,8289052,367.4,369.5798,365.92,369.57,50997562,29.13,29.77,28.9,29.73,35279274
2020-12-16 00:00:00-05:00,243.56,243.9,241.12,243.77,1592443,63.76,64.37,63.59,64.23,7010354,369.82,371.16,368.8676,370.14,47524603,29.64,29.905,29.48,29.65,27301694
2020-12-17 00:00:00-05:00,245.0,245.93,243.0,244.55,1892283,64.41,64.75,64.07,64.68,5778392,371.94,372.46,371.05,372.21,50863245,29.8,29.9,29.435,29.4701,31729226
2020-12-18 00:00:00-05:00,245.39,245.39,240.56,242.17,3112249,64.83,64.93,63.35,64.16,10278979,370.97,371.15,367.02,369.13,89156141,29.47,29.6197,28.8,29.02,35255750
2020-12-21 00:00:00-05:00,250.29,260.85,248.76,256.83,6847745,66.01,68.3,65.8,67.82,13264387,364.97,378.46,362.03,367.93,73946581,29.57,29.89,28.8414,29.55,44374498
2020-12-22 00:00:00-05:00,256.86,257.7,249.8,250.09,2991963,68.25,68.25,66.59,66.635,7904469,368.21,368.3317,366.03,367.22,41116443,29.65,29.72,28.945,28.96,21433418
2020-12-23 00:00:00-05:00,251.5,260.575,251.3,256.54,3087187,67.0,68.97,66.97,68.21,7784437,368.28,369.62,367.2172,367.53,37537811,29.28,30.49,29.27,30.34,35301933
2020-12-24 00:00:00-05:00,257.04,257.62,253.75,256.18,884089,68.36,68.58,67.76,68.09,2965966,368.08,369.01,367.45,368.9899,21047937,30.29,30.38,29.66,29.86,14036132
2020-12-28 00:00:00-05:00,257.81,262.655,257.0,259.67,2442009,68.56,68.84,67.97,68.04,5335604,371.74,372.59,371.07,372.14,31589494,30.08,30.48,29.905,29.935,19446315
2020-12-29 00:00:00-05:00,260.26,260.8606,256.5,258.01,1302866,68.31,68.49,67.312,67.71,4064751,373.81,374.0,370.83,371.48,45214280,30.15,30.17,29.75,29.78,18199869
2020-12-30 00:00:00-05:00,258.81,260.65,257.83,259.61,1374200,67.83,68.19,67.57,67.85,4692133,372.34,373.1,371.57,371.93,40295732,29.8,30.04,29.65,29.77,16819160
2020-12-31 00:00:00-05:00,258.8,263.93,258.0001,263.39,1772564,67.8,68.74,67.41,68.52,4088264,371.78,374.66,371.232,373.85,52720911,29.75,30.235,29.67,30.17,18005699
2021-01-04 00:00:00-05:00,267.0,267.58,260.16,265.06,3166533,69.28,69.93,67.72,68.34,12530773,375.31,375.45,364.82,368.85,92938087,30.32,30.435,29.4002,29.72,26848349
2021-01-05 00:00:00-05:00,263.88,273.5,262.57,270.84,3745291,68.16,70.08,68.08,69.49,9795606,368.1,372.5,368.05,371.32,53668865,30.09,30.95,29.82,30.5377,33594510
2021-01-06 00:00:00-05:00,276.29,288.38,273.1,285.32,5748505,71.41,74.875,70.56,73.69,16120313,369.71,376.98,369.12,373.53,91989131,31.9,33.0,31.79,32.695,62800213
2021-01-07 00:00:00-05:00,287.77,295.8894,286.68,291.65,3556449,74.8,76.51,74.8,74.94,12388729,376.1,379.9,375.91,379.06,58862006,33.58,34.2,33.32,33.43,46949933
2021-01-08 00:00:00-05:00,292.0,292.28,285.06,290.08,2523347,74.47,75.34,73.85,75.25,11255168,380.59,381.49,377.1,381.24,60275466,33.61,33.65,32.67,33.19,29063026
2021-01-11 00:00:00-05:00,286.8,295.0,284.2,293.82,2341279,74.24,76.5,73.67,76.06,8204124,377.85,380.58,377.7189,378.74,44814805,32.64,33.56,32.32,33.24,28603232
2021-01-12 00:00:00-05:00,297.14,303.98,296.02,302.0,8065071,76.56,77.17,75.52,75.8,22185296,378.89,379.86,376.36,378.81,45364896,34.0,34.52,33.66,33.93,104389592
2021-01-13 00:00:00-05:00,300.08,303.72,299.1,302.94,4494957,75.81,76.43,75.009,75.55,17031956,378.69,380.86,377.85,379.76,38355050,33.82,34.26,33.63,33.8,65350996
2021-01-14 00:00:00-05:00,304.05,309.41,303.54,307.83,2893698,75.85,76.84,75.72,76.47,9025984,380.59,381.13,378.1,378.45,41045335,34.07,35.1,34.01,34.76,47736873
2021-01-15 00:00:00-05:00,301.19,304.86,296.88,301.16,3560909,75.07,75.57,74.15,75.22,11655014,376.72,377.58,373.7,375.68,78405054,33.08,33.5,31.82,32.035,83978810
2021-01-19 00:00:00-05:00,305.0,306.6,293.8031,294.39,5916398,76.52,76.6,74.69,74.99,13277998,378.34,379.23,376.75,378.63,42257108,32.41,33.04,32.28,32.63,37168289
2021-01-20 00:00:00-05:00,295.82,297.45,287.48,290.46,4366636,76.51,77.76,74.3,74.82,14107602,381.11,384.79,380.69,383.86,53064901,32.78,32.83,32.3,32.43,26075544
2021-01-21 00:00:00-05:00,290.45,292.74,288.53,289.55,2283312,75.0,75.89,73.74,74.71,12423053,384.49,384.95,383.25,384.2,41800991,32.32,32.43,31.92,31.99,22668804
2021-01-22 00:00:00-05:00,286.69,290.59,285.5,289.28,2251852,72.55,74.7,72.41,74.13,14364747,382.25,384.1256,381.835,382.86,39108239,31.34,32.06,31.15,31.9,20841448
2021-01-25 00:00:00-05:00,285.53,286.35,277.5,283.13,4228775,73.52,74.02,71.915,72.39,14319144,383.67,384.77,378.46,384.4,61090775,31.88,32.35,31.615,32.24,24602940
2021-01-26 00:00:00-05:00,283.93,285.77,280.08,281.76,2607154,72.74,73.32,71.14,71.22,10239844,385.41,385.85,383.54,383.83,36871235,32.49,32.53,31.36,31.37,25593922
2021-01-27 00:00:00-05:00,276.0,277.37,271.3201,273.58,3408943,69.73,70.26,67.85,68.45,15065916,380.22,380.32,372.01,374.44,99246554,30.92,31.03,29.92,30.18,41509919
2021-01-28 00:00:00-05:00,274.61,279.83,271.33,275.07,3167895,69.44,70.77,68.65,69.34,13817811,376.36,381.93,375.89,377.6,75229306,30.525,31.05,30.31,30.8,24661120
2021-01-29 00:00:00-05:00,274.27,277.4,270.8,271.18,2125393,69.01,70.06,66.845,67.05,14589039,375.63,376.67,368.27,370.19,106397082,30.77,31.19,29.82,29.82,23893444
2021-02-01 00:00:00-05:00,272.66,276.8,272.0,274.62,2059337,67.88,68.12,67.2701,67.66,11129128,373.72,377.34,370.376,376.18,64056510,30.14,30.22,29.68,29.98,20916270
2021-02-02 00:00:00-05:00,278.32,288.25,278.0,286.9,4783573,69.12,71.37,69.02,70.94,12322480,379.65,383.22,376.3181,381.54,53979346,30.46,31.19,30.38,30.74,22885209
2021-02-03 00:00:00-05:00,286.61,289.81,285.1801,288.54,2422002,70.87,71.335,70.31,70.58,7322230,382.435,383.7,380.48,381.86,43305661,30.72,31.77,30.61,31.7,26853661
2021-02-04 00:00:00-05:00,290.0,295.83,289.525,294.12,2791068,70.93,72.32,70.767,72.29,7965965,382.96,386.24,381.9655,386.17,40030930,31.865,32.85,31.8,32.65,28222741
2021-02-05 00:00:00-05:00,295.0,297.24,292.1901,293.5,2774760,73.1,73.715,72.5503,73.22,7782025,388.2,388.47,386.1444,387.68,39312522,33.0,33.185,32.51,32.55,22649375
2021-02-08 00:00:00-05:00,295.0,300.89,294.5,300.15,2687050,73.64,74.29,73.4,74.26,6792971,389.27,390.54,388.35,390.53,33986650,32.78,33.57,30.77,33.39,25500292
2021-02-09 00:00:00-05:00,299.6,302.45,297.7,300.6,1847949,73.9,74.68,73.37,74.24,6923664,389.61,390.89,389.17,390.25,30861522,33.21,33.405,32.91,33.27,21424911
2021-02-10 00:00:00-05:00,300.0,305.18,297.75,304.27,2830494,74.6,74.865,73.55,74.36,6723654,392.12,392.28,387.5,390.1,53797977,33.48,33.69,33.09,33.22,18571613
2021-02-11 00:00:00-05:00,303.98,305.01,299.1718,302.32,1725484,74.33,74.77,72.78,73.73,6339576,391.24,391.69,388.1,390.73,38939025,33.2,33.34,32.37,32.72,18607307
2021-02-12 00:00:00-05:00,301.99,306.7,301.77,306.31,1801005,73.88,75.02,73.88,74.6,6417414,389.85,392.9,389.77,392.69,39697380,32.65,33.6201,32.65,33.5277,29868161
2021-02-16 00:00:00-05:00,310.0,312.92,309.2233,311.92,2372587,76.25,76.415,75.28,76.04,7672015,393.96,394.17,391.53,392.34,43206214,34.07,34.93,34.0,34.79,32321397
2021-02-17 00:00:00-05:00,310.03,314.98,308.7613,312.76,2143993,75.0,75.9,74.71,75.46,7183216,390.42,392.66,389.33,392.43,44671866,34.34,37.45,34.025,36.59,78611822
2021-02-18 00:00:00-05:00,309.22,314.5,307.5841,310.18,1748334,75.15,75.55,74.17,74.82,6600872,389.59,391.515,387.74,390.75,52370380,36.44,37.357,36.18,36.96,40227208
2021-02-19 00:00:00-05:00,310.23,316.78,310.23,315.51,2402935,75.45,76.36,75.43,75.99,6950686,392.07,392.38,389.55,390.02,66794115,37.13,37.85,37.03,37.83,35375038
2021-02-22 00:00:00-05:00,313.0,320.56,312.21,316.88,2670053,75.7,77.99,75.58,77.38,9867283,387.06,389.62,386.74,387.11,56604869,37.675,37.925,37.1,37.25,30978170
2021-02-23 00:00:00-05:00,317.98,320.0,310.58,319.21,2733577,77.26,77.86,76.26,77.5,11531469,384.66,388.945,380.2,387.5,98333278,37.59,37.77,36.605,37.13,34738081
2021-02-24 00:00:00-05:00,320.17,330.97,320.095,330.43,3476759,77.68,80.1,77.65,79.88,11808892,386.33,392.23,385.27,391.76,64527459,37.24,38.34,37.14,38.3,39511096
2021-02-25 00:00:00-05:00,333.325,335.8131,326.29,327.65,3972365,80.5,81.395,78.11,78.42,11053214,390.41,391.88,380.7789,382.39,137059806,38.68,38.68,37.3,37.56,34753830
2021-02-26 00:00:00-05:00,325.77,328.68,319.04,319.48,2811987,78.04,78.85,76.33,76.87,13883348,384.35,385.58,378.23,380.32,134902084,37.1,37.41,35.93,36.16,33970245
2021-03-01 00:00:00-05:00,325.0,331.04,323.31,329.81,2687104,78.05,79.54,78.04,79.16,10575276,385.59,390.92,380.572,389.52,92437154,37.11,37.42,36.74,37.1,25668565
2021-03-02 00:00:00-05:00,330.0,336.19,329.51,330.75,2165738,79.81,81.545,79.6,80.79,10799548,389.82,390.07,386.0,386.55,70479806,37.15,37.45,36.99,37.15,16640406
2021-03-03 00:00:00-05:00,333.68,340.1,333.25,334.19,3101510,81.16,82.94,81.16,82.08,11411011,385.79,386.83,381.31,381.45,105013641,37.35,38.66,37.35,37.69,33087346
2021-03-04 00:00:00-05:00,333.13,339.76,323.92,329.59,3151146,82.14,83.48,79.81,81.14,14107456,381.22,384.0,371.88,376.73,168203161,37.62,38.0,36.36,37.19,39164441
2021-03-05 00:00:00-05:00,335.58,335.58,316.465,327.46,3352763,82.41,82.56,78.38,80.86,14218962,380.46,384.76,372.64,383.595,133661539,37.87,38.12,36.34,37.43,30738899
2021-03-08 00:00:00-05:00,331.36,337.59,329.1,334.19,2657540,81.93,82.96,80.79,81.08,9283117,384.66,387.68,381.42,381.74,107185328,38.13,38.875,37.7699,38.67,35083476
2021-03-09 00:00:00-05:00,328.62,336.39,325.57,330.44,2655860,80.2,82.33,79.43,80.85,10312324,385.85,389.91,381.7299,387.11,97898909,38.17,38.8,37.48,38.13,33046938
2021-03-10 00:00:00-05:00,332.07,342.4,331.53,342.16,2811258,81.74,83.415,81.415,83.08,8936282,389.69,391.4,388.1702,389.5199,101349197,38.68,39.7,38.28,39.58,36694943
2021-03-11 00:00:00-05:00,338.66,345.0,336.46,342.12,2467068,82.55,83.81,82.49,83.25,8171174,392.23,395.65,391.74,393.5,77022138,39.22,39.59,38.61,38.875,27799627
2021-03-12 00:00:00-05:00,345.22,350.0,343.64,348.66,1963900,84.55,85.08,83.785,84.34,8028624,392.07,394.21,391.2,394.09,56997361,39.5,40.02,39.42,39.96,26366093
2021-03-15 00:00:00-04:00,349.44,352.42,342.0001,346.06,2083359,84.9,85.08,82.97,83.84,6948614,394.33,396.685,392.03,396.47,64471980,40.07,40.23,39.17,39.7,22153978
