,tweets,likes,time
160,"@Biter45 Hi @Biter45. If you didn't receive the code, please troubleshoot your issue here: https://t.co/8pFzIKzGbm. Hope this helps. -IK",0,2021-04-09 18:20:07
161,"@David_Francis84 Hi, David. If your problems with login in continues, please let us know here, and we will have a look: https://t.co/gZwdkCeCUi. -IK",0,2021-04-09 18:19:16
162,"@Afrojalipro Hi Afroj. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",1,2021-04-09 18:15:24
163,"@jaredfour Hi Jared. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-09 18:13:00
164,"@ZachMiner11 Hi Zach. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-09 18:10:52
165,"@CallandManning Hi Calland. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-09 18:06:50
166,@oddw1re Hi Oddw1re. We have fewer people available to review IDs because of the coronavirus (COVID-19) pandemic. We’re trying hard to prioritise reviews for the most urgent cases. This means we may be unable to review your ID or it may take longer than usual. -NDN,1,2021-04-09 18:05:54
167,"@othonsantillan Hi Othon. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-09 18:05:07
168,"And we’re back! Earlier today, a configuration change caused Facebook services to be unavailable to some people. Since then, we have quickly investigated and resolved the issue.",446,2021-04-08 23:15:25
169,"RT @fbnewsroom: Small businesses are the backbone of our communities.

In February, we surveyed more than 35,000 small business owners arou…",0,2021-04-08 18:22:09
170,"@joselinerb92 Hi Joseline. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",2,2021-04-08 14:31:58
171,"@kathygoldman Hi Kathy. We're sorry this is happening to you. If you’re having trouble logging into your account, please visit our Help Center to learn how to troubleshoot your issue: https://t.co/BfdAgaFAmE. Hope this helps. -NDN",0,2021-04-08 14:31:40
172,"@MeenalK1 Hi Meenal K. To learn what to do if you can't access Marketplace, please visit our Help Center here: https://t.co/rVzteXgChv. Hope this helps! -NDN",1,2021-04-08 14:30:25
173,"@angerrises Hi Angerrises. Thanks for reaching out. If you do not have access to the phone number or email address linked to your account, you can find out how you can reset your password by following this link to our Help Center: https://t.co/oNUCsNFlpJ. We hope this helps. -NDN",0,2021-04-08 14:30:10
174,"@AbrarAl14284288 Hi Abrar. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-08 14:29:49
175,"@David_Francis84 Hi David. Please try securing your account following this advice: https://t.co/MLhGANiXsm. If your email has been changed, you can reverse it by taking the steps described in the last paragraph. -IK",0,2021-04-08 14:21:33
176,"@Biter45 Hi @Biter45. f you're having trouble logging in to your Facebook account, here are some things you can try: https://t.co/ZeIulKzILb. -IK",0,2021-04-08 14:21:18
177,"@Kbalz_ Hi Kbalz. If something’s not working in Messenger, try updating the app. If it’s still not working after updating, visit our Help Center link to learn more about how you can report it to us: https://t.co/Q45qfp9Vm6. -NDN",0,2021-04-08 14:21:00
178,"@ivanovic_mamake Hi Mamake. Thank you for your message. If your account has been disabled, you'll need to submit an appeal using the email that was connected to your Facebook account. For more information please go to our Help Center page: https://t.co/phDMxg0uAE. -NDN",1,2021-04-08 14:20:40
179,"@super_plastic69 Hi Super. Thank you for your message! For business-related questions, please reach out to our team on the Facebook for Business Page: https://t.co/s3UdvvTPYh. -NDN",0,2021-04-08 14:20:14
180,"@SumanRu57920470 Hi Suman. If you think your account was hacked or taken over by someone else, we can help you secure it. Learn more in our Help Center: https://t.co/MLhGANiXsm. -NDN",0,2021-04-08 14:19:34
181,"@lydimoo Hi Lydia. If you're using the Facebook App on a mobile device, you can use your device's built-in accessibility features to make Facebook appear larger. Please follow the Help Center link here to learn more about how to do this: https://t.co/oDbQ4SMCB2. -NDN",0,2021-04-08 14:16:56
182,@mequisite Hi @mequisite. Please look for instructions in the last paragraph of the article that we have sent out. -IK,0,2021-04-08 14:13:43
183,"RT @fbnewsroom: Today is World Health Day, and we’re working with @WHO and @UNICEF to help people raise awareness and support for the COVID…",0,2021-04-07 19:53:19
184,"FitMix Communities is a nonprofit org dedicated to bringing fitness &amp; wellness classes to underserved communities. When the pandemic hit, they turned to Facebook to host free virtual classes – ranging from Zumba to Bootcamp to yoga – to help keep the community connected &amp; moving. https://t.co/TX6iS310w5",79,2021-04-07 17:13:17
185,"@Yanzhee3 I wish this band was around when I was a teenager, @Yanzhee3. They're great! -IK",0,2021-04-07 13:48:47
186,@LeahMcGrathRD Hi Leah. You can find answers to the most common questions about Facebook Groups management here: https://t.co/iJ8mFgQ8pb. Hope this helps. -IK,1,2021-04-07 13:48:09
187,"@Tevin_POA2020 Hello @Tevin_POA2020. You can fill out this form to request a review of your disabled account: https://t.co/AvrMnu9un2. If you suspect that your profile was hacked, please secure it here: https://t.co/362Xgo9U4O. -IK",0,2021-04-07 13:46:56
188,@1a_stay Hi @1a_stay. Please let us know how we can improve your Facebook experience by filling in this form: https://t.co/gRpkfcJ8dA. -IK,0,2021-04-07 13:41:21
189,"@mequisite Hi @mequisite. If you think your account has been hacked or taken over, you should visit this page to secure it: https://t.co/MLhGANiXsm. Hope this helps. -IK",0,2021-04-07 13:39:42
190,"@rohitverma137 Hi Rohit. Thanks for your message. One-time passwords are not available if you have two-factor authentication turned on. On the other hand, you can use a one-time password to log in to your Facebook account any time, learn more here: https://t.co/KHnNZdJW6g. -NDN",0,2021-04-06 13:14:48
191,"@GhettoLove820 Hi Marcus. Thanks for your message. If you think your account has been hacked or taken over, you should visit our Help Center to secure your account: https://t.co/MLhGANiXsm. We'll ask you to change your password and review recent login activity. -NDN",0,2021-04-06 13:14:35
192,"@SMhethre Hi Shrinivas. Thanks for flagging this to us. To report someone who's pretending to be you or someone else, first determine if you're reporting a profile or a Page. You can learn more about how to this in our Help Center article here: https://t.co/vSEG9BnTso. -NDN",0,2021-04-06 13:13:52
193,"@letnikkitellit Hi Champagne. Thanks for your message. If you think your account has been hacked or taken over, you should visit this page to secure your account: https://t.co/MLhGANiXsm. We'll ask you to change your password and review recent login activity. Hope this helps. -NDN",0,2021-04-06 13:11:11
194,@_njwebster Hi Nicola. Congratulations on passing your Community Manager certification exam! -NDN,1,2021-04-06 13:08:48
195,"When schools around the world closed due to the pandemic, teachers had to find new ways to keep kids engaged &amp; learning. That’s when one educator, Kirsten D., created the Global Educator Collective, a community where her colleagues could share ideas and support each other. https://t.co/opOKxOa9rJ",131,2021-04-02 20:21:43
196,"Try out COVID-19 vaccine profile frames in the US. 

We created them in partnership with @CDCgov and @HHSGov so you can share your support for the vaccines and encourage others to do the same. 

Go to https://t.co/y1TwQVSiWu https://t.co/i8g5pT2wxQ",109,2021-04-01 16:41:25
197,"@iamshubhamw Hi Shubham. Thanks for your message. If you're not receiving your two-factor authentication codes by phone or authentication app, there are still things you can do here: https://t.co/OyK6VFmx96. We hope this helps. -NDN",2,2021-04-01 13:11:51
198,@Sudhans83787731 Hi Sudhanshu. If you'd like to change your password on Facebook please follow the instructions in the Help Center article here: https://t.co/BGsiQtE3NO. We hope this helps. -NDN,0,2021-04-01 13:09:42
199,@MissCorona_92 Hi @MissCorona_92. Please scroll down to the bottom of the screen and click on Get Started next to the Still Need Help section. You can check Page name requirements here: https://t.co/fS8LaQ0wYz. Hope this helps. -IK,0,2021-04-01 13:08:50
